#Network | Station | Latitude | Longitude | Elevation | SiteName | StartTime | EndTime
NP|7048|47.56369|-122.30635|0|WA:Seattle;VAMC Energy Cntr|2004-02-12T18:00:00|2011-02-03T18:00:00
NP|7049|46.05201|-118.35874|275|WA:Walla Walla;VAMC Bld 85|2004-03-04T18:00:00|3000-01-01T00:00:00
NP|7050|47.61515|-122.33678|30|WA:Seattle;New Fed Courthouse|2005-11-23T18:00:00|3000-01-01T00:00:00
NP|7051|47.5699|-122.6305|10|WA:Bremerton;New FS No. 1|2006-09-25T18:00:00|3000-01-01T00:00:00
NP|7052|44.12256|-123.30576|132|OR:Jct City;Fern Ridge Dam|2006-09-19T18:00:00|3000-01-01T00:00:00
NP|7053|45.51865|-122.67837|16|OR:Portland;Pioneer Courthouse|2007-04-25T18:00:00|3000-01-01T00:00:00
NP|7054|47.03872|-122.89893|21|CA:Olympia;Centennial Prk|2008-04-30T18:00:00|3000-01-01T00:00:00
NP|7057|43.224|-123.36727|139|OR:Roseburg; VAMC  Bld 1|2012-04-26T18:00:00|3000-01-01T00:00:00
NP|7059|42.44165|-122.84072|381|OR:White City;VA Rehab   B201|2012-02-22T18:00:00|3000-01-01T00:00:00
NP|7060|47.74357|-122.72993|0|WA:Bremerton;Nav Base Kitsap|2011-11-09T18:00:00|3000-01-01T00:00:00
NP|7061|45.63712|-122.6572|48|WA:Vancouver;VAMC   Bld 11|2012-01-27T18:00:00|3000-01-01T00:00:00
NP|7063|48.24033|-122.45637|15|WA:Camino Is; Fire & Rescue Of|2012-08-24T18:00:00|3000-01-01T00:00:00
NP|707|33.84904|-117.45483|424|CA:Riverside;Lake Mathews Dam|2005-01-24T18:00:00|3000-01-01T00:00:00
NP|709|34.04861|-118.11217|156|CA:Monterey Prk;Garvey Rsvr|1999-02-10T18:00:00|3000-01-01T00:00:00
NP|710|33.77415|-118.32162|98|CA:Palos Verdes Rsvr|2000-04-21T18:00:00|3000-01-01T00:00:00
NP|720|33.58269|-117.07174|452|CA:Murietta Hot Spr;SkinnerDam|2000-06-13T18:00:00|3000-01-01T00:00:00
NP|7200|40.655|-111.9862|0|UT:Kearns;Sheriff SubSta|1997-08-14T18:00:00|2005-04-12T18:00:00
NP|7201|40.623|-111.9334|0|UT:West Jordan;Heartland Elem|1997-08-14T18:00:00|2005-04-08T18:00:00
NP|7202|40.6821|-111.9227|1293|UT:Murray;Meadowbrook Golf|1997-08-14T18:00:00|3000-01-01T00:00:00
NP|7203|40.7468|-111.8271|1457|UT:SLC;Bonneville Golf|1997-08-13T18:00:00|3000-01-01T00:00:00
NP|7204|40.579|-111.854|0|UT:Sandy;Alta View Clinic|1997-08-13T18:00:00|2009-01-01T18:00:00
NP|7205|40.747|-111.813|0|UT:SLC;Sunnyside Sta|1998-05-27T18:00:00|2009-01-01T18:00:00
NP|7206|48.18038|-116.99836|628|ID:Albeni Falls Dam|2000-07-26T18:00:00|3000-01-01T00:00:00
NP|7207|41.51006|-112.01777|1347|UT:Brigham City;PO|2001-05-16T18:00:00|3000-01-01T00:00:00
NP|7208|40.723|-111.9071|1290|UT:SLC;I-80 Brdg  Struct|2001-05-26T18:00:00|3000-01-01T00:00:00
NP|7209|48.18969|-114.31102|897|MT:Kalispell;Co Justice Ctr|2001-09-25T18:00:00|3000-01-01T00:00:00
NP|7210|46.84859|-114.04056|965|MT:Missoula;FS 1|2001-09-26T18:00:00|3000-01-01T00:00:00
NP|7211|39.70879|-111.83588|0|UT:Nephi;PO|2001-10-26T18:00:00|3000-01-01T00:00:00
NP|7212|41.19592|-111.94169|0|UT:Ogden;Weber St Univ|2001-10-30T18:00:00|3000-01-01T00:00:00
NP|7213|40.23548|-111.63239|1407|UT:Provo;Utah St Hosp|2001-10-31T18:00:00|3000-01-01T00:00:00
NP|7214|43.60846|-116.19909|821|ID:Boise;Discovery Ctr|2001-11-06T18:00:00|3000-01-01T00:00:00
NP|7215|40.7665|-111.8867|0|UT:SLC;Bennett Fed Bld|2004-02-25T18:00:00|3000-01-01T00:00:00
NP|7216|45.2091|-112.6381|0|MT:Dillon;Univ Montana  West|2004-03-01T18:00:00|3000-01-01T00:00:00
NP|7217|43.62026|-116.18827|844|ID:Boise;VAMC Bld 23|2004-03-05T18:00:00|3000-01-01T00:00:00
NP|7218|43.5087|-112.00729|1443|ID:Idaho Falls;BLM Distr Off|2004-05-26T18:00:00|3000-01-01T00:00:00
NP|7220|44.66699|-111.09911|2032|MT:W Yellowstone;Hebgen Lk R S|2004-05-27T18:00:00|3000-01-01T00:00:00
NP|7221|42.83475|-112.40492|1383|ID:Pocatello;BLM Fld Office|2004-05-28T18:00:00|3000-01-01T00:00:00
NP|7223|37.10027|-113.56564|0|UT:St George;Dixie Coll  Field|2005-08-03T18:00:00|3000-01-01T00:00:00
NP|7224|37.6725|-113.07149|0|UT:Cedar City;So. Utah Univ|2005-07-26T18:00:00|3000-01-01T00:00:00
NP|7225|38.28346|-112.63873|1807|UT:Beaver;City Maint Yd|2005-07-27T18:00:00|3000-01-01T00:00:00
NP|7226|38.75715|-112.08773|0|UT:Richfield;UDOT IT Radio Shp|2005-07-27T18:00:00|3000-01-01T00:00:00
NP|7227|39.15586|-111.81946|0|UT:Gunnison;City Maint Yd|2005-07-28T18:00:00|3000-01-01T00:00:00
NP|7228|39.72116|-111.8248|0|UT:Nephi;Juab School District|2005-08-29T18:00:00|3000-01-01T00:00:00
NP|7229|39.97256|-111.79295|1522|UT:Santaquin;City Maint Shop|2005-07-28T18:00:00|3000-01-01T00:00:00
NP|7231|40.6531|-111.99244|0|UT:Kearns;SLC Sheriff Dept|2005-08-01T18:00:00|3000-01-01T00:00:00
NP|7232|41.7188|-112.18183|1319|UT:Tremonton;City Prks&Rec Off|2005-07-29T18:00:00|3000-01-01T00:00:00
NP|7233|40.76797|-111.88467|1315|UT:SLC;SLC Episcopal Church HQ|2008-04-09T18:00:00|3000-01-01T00:00:00
NP|7234|40.77739|-111.88834|1377|UT:SLC;Utah St Capitol|2009-04-15T18:00:00|3000-01-01T00:00:00
NP|7235|46.61868|-112.10216|1219|MT:Helena;Ft Harrison VAMC-154|2012-03-22T18:00:00|3000-01-01T00:00:00
NP|7237|40.757137|-111.84147|1443|UT:SLC;VAMC  Bld 14|2014-04-09T18:00:00|3000-01-01T00:00:00
NP|7400|37.29655|-89.49802|0|IL:East Cape Girardeau;Vol FS|2000-10-28T18:00:00|2003-04-01T18:00:00
NP|7401|37.29602|-89.52162|0|MO:C Girardeau;Riverfront Cmps|2000-10-28T18:00:00|2003-06-17T18:00:00
NP|7402|36.77363|-90.41679|133|MO:Poplar Bluff;VAMC Bld 8|2004-05-26T18:00:00|3000-01-01T00:00:00
NP|7403|38.64306|-90.23197|159|MO:St Louis;Cochran VAMC Bld 6|2004-05-24T18:00:00|3000-01-01T00:00:00
NP|7404|35.14353|-90.02572|0|TN:Memphis;VAMC|2004-05-11T18:00:00|3000-01-01T00:00:00
NP|7405|37.29507|-89.52148|119.6|MO: Cape Girardeau Bridge 	|2005-03-01T18:00:00|3000-01-01T00:00:00
NP|7406|36.61684|-90.82916|102|MO:Doniphan;Police Sta|2013-01-20T18:00:00|3000-01-01T00:00:00
NP|7407|38.62587|-88.94329|163|IL:Salem;Emergency Mgt Ctr|2011-07-22T18:00:00|3000-01-01T00:00:00
NP|7408|38.85675|-86.48094|212|IN:Bedford;Fire Dept|2011-07-27T18:00:00|3000-01-01T00:00:00
NP|7409|39.20374|-83.60806|331|OH:Hillsboro;Fire Dept|2011-07-28T18:00:00|2014-01-21T18:00:00
NP|7410|35.14357|-90.02684|76|TN:Memphis; VAMC  Bld 1A|2012-02-03T18:00:00|3000-01-01T00:00:00
NP|7411|35.14367|-90.02478|81|TN:Memphis;VAMC  Bld 7|2012-02-03T18:00:00|3000-01-01T00:00:00
NP|7412|35.14206|-90.02715|78|TN:Memphis;FS 7|2011-09-16T18:00:00|3000-01-01T00:00:00
NP|7413|35.48322|-97.49555|378|OK:Oklahoma City;VAMC  Bld 1|2013-02-16T18:00:00|3000-01-01T00:00:00
NP|7414|35.48533|-97.49639|377|OK:Oklahoma City;VAMC  FF|2013-02-16T18:00:00|3000-01-01T00:00:00
NP|7415|37.72446|-88.95596|143|IL:Marion;VAMC  Bldg 1|2014-01-16T18:00:00|3000-01-01T00:00:00
NP|7416|36.77248|-90.41657|137|MO:Poplar Bluff;VAMC  Bld 1|2013-01-19T18:00:00|3000-01-01T00:00:00
NP|7417|40.51953|-85.63744|258|IN:Marion;VAMC  Bld 127|2012-07-10T18:00:00|3000-01-01T00:00:00
NP|757|34.09657|-118.47959|266|CA:LA;Sepulveda Canyon|1998-11-05T18:00:00|3000-01-01T00:00:00
NP|7600|37.49776|-77.46761|56|VA:Richmond;VAMC  Bld 500|2013-08-08T18:00:00|3000-01-01T00:00:00
NP|7601|37.49342|-77.46548|56|VA:Richmond;VAMC Freefield|2013-08-08T18:00:00|3000-01-01T00:00:00
NP|8000|61.2292|-149.8658|0|AK:Anchorage;Old FS 2|1994-09-12T18:00:00|2008-06-05T18:00:00
NP|8005|61.12363|-149.76761|0|AK:Anchorage;FS 08|1996-09-14T18:00:00|2008-06-04T18:00:00
NP|8007|61.18244|-149.99674|29|AK:Anchorage;Intl Arpt|2001-06-17T18:00:00|3000-01-01T00:00:00
NP|8011|61.20901|-149.78571|68|AK:Anch;Russian Jack Spr St Pk|2001-06-13T18:00:00|3000-01-01T00:00:00
NP|8016|61.1926|-149.86307|33|AK:Anchorage;BP Bld|1999-08-18T18:00:00|3000-01-01T00:00:00
NP|8017|61.19625|-149.94615|22|AK:Anchorage;Aho Res|1992-11-15T18:00:00|2005-09-26T18:00:00
NP|8018|61.184|-149.885|0|AK:Anchorage;Dowl Engineers|1992-11-13T18:00:00|2001-06-15T18:00:00
NP|8019|61.3493|-149.5411|0|AK:Eagle River;Alaska Geol Mat|1992-11-11T18:00:00|3000-01-01T00:00:00
NP|8020|58.3592|-134.58375|16|AK:Juneau;Arpt Terminal|1993-10-01T18:00:00|2002-09-07T18:00:00
NP|8021|61.1129|-149.9095|21|AK:Anchorage;Klatt Elem Sch|1993-09-28T18:00:00|3000-01-01T00:00:00
NP|8022|64.8735|-147.8614|177|AK:Fairbanks;Geophys Obs-CIGO|1998-09-22T18:00:00|2013-11-07T18:00:00
NP|8023|61.20469|-149.8763|15|AK:Anchorage;Football Stadium|2001-06-14T18:00:00|3000-01-01T00:00:00
NP|8024|61.1832|-149.8853|0|AK:Anchorage;Dowl Engr Warehse|2001-06-15T18:00:00|3000-01-01T00:00:00
NP|8025|61.1471|-149.8939|19|AK:Anchorage;BS Lutheran Ch|2001-06-16T18:00:00|3000-01-01T00:00:00
NP|8026|61.2089|-149.8289|34|AK:Anchorage;Baptist Ch Christ|2001-06-16T18:00:00|3000-01-01T00:00:00
NP|8027|61.1609|-149.8892|33|AK:Anchorage;St Fish&Game|2001-06-18T18:00:00|2012-03-29T18:00:00
NP|8028|61.1925|-149.782|0|AK:Anchorage;Coll Gate Elem|2001-06-18T18:00:00|3000-01-01T00:00:00
NP|8029|61.1739|-149.8501|0|AK:Anchorage;Tudor Elem Sch|2001-06-19T18:00:00|3000-01-01T00:00:00
NP|8030|61.1795|-149.8058|0|AK:Anchorage;Police HQ|2001-06-20T18:00:00|3000-01-01T00:00:00
NP|8031|58.301|-134.4221|8|AK:Juneau;Downtown FS|2002-09-08T18:00:00|3000-01-01T00:00:00
NP|8032|58.3575|-134.57317|7|AK:Juneau;Arpt FS|2002-09-07T18:00:00|3000-01-01T00:00:00
NP|8033|58.3877|-134.65|17|AK:Juneau;Auke Bay FS|2002-09-07T18:00:00|3000-01-01T00:00:00
NP|8034|61.12634|-146.35665|0|AK:Valdez;Valdez Civic Ctr|2002-10-13T18:00:00|3000-01-01T00:00:00
NP|8035|57.61358|-152.23431|14|AK:Kodiak;Chiniak Sch|2002-09-10T18:00:00|3000-01-01T00:00:00
NP|8036|61.17795|-149.96573|24|AK:Anchorage;DOI OAS|2002-09-05T18:00:00|3000-01-01T00:00:00
NP|8037|61.15624|-149.98495|0|AK:Anchorage;NOAA Weather Fac|2002-09-06T18:00:00|3000-01-01T00:00:00
NP|8038|61.21838|-149.88272|0|AK:Anchorage;FS 01 (Central)|2002-09-04T18:00:00|3000-01-01T00:00:00
NP|8039|61.1416|-149.9512|25|AK:Anchorage;FS 07 (new)|2002-09-04T18:00:00|3000-01-01T00:00:00
NP|804|33.97693|-118.03642|98|CA:Whittier;Lutheran Tower|2009-03-05T18:00:00|3000-01-01T00:00:00
NP|8040|61.21349|-149.89328|-17.4|AK:Anchorage;R B Atwood Bld|2003-09-05T18:00:00|3000-01-01T00:00:00
NP|8041|61.19438|-149.94711|22|AK:Anchorage;Turnagain ELMN|2005-09-30T18:00:00|3000-01-01T00:00:00
NP|8042|61.18761|-149.88374|31|AK:Anchorage;Frontier Bld|2007-03-01T18:00:00|3000-01-01T00:00:00
NP|8043|61.22176|-149.88472|5|AK:Anchorage;Port Access Br|2007-06-22T18:00:00|3000-01-01T00:00:00
NP|8045|61.23323|-149.74394|61|AK:Anchorage;VAMC|2010-11-11T18:00:00|3000-01-01T00:00:00
NP|8046|61.23385|-149.74347|68|AK:Anchorage;VAMC  FF|2010-11-11T18:00:00|3000-01-01T00:00:00
NP|8048|57.0519|-135.3331|10|AK:Sitka;Fire Dept  HQ|2011-03-01T18:00:00|3000-01-01T00:00:00
NP|8049|57.79129|-152.40592|17|AK:Kodiak;Fire Dept HQ|2011-02-28T18:00:00|3000-01-01T00:00:00
NP|8050|57.74083|-152.50438|13|AK:Kodiak Is;USCG AS Admin Bld|2011-10-20T18:00:00|3000-01-01T00:00:00
NP|8051|57.73717|-152.50377|0|AK:Kodiak Is;USCG AS Hanger 1|2011-10-20T18:00:00|3000-01-01T00:00:00
NP|817|33.70838|-115.6281|551|CA:Hinds Pump Pl|2000-06-08T18:00:00|3000-01-01T00:00:00
NP|818|34.28954|-114.17194|227|CA:Prker Dam;Gene Pump Pl|2000-11-08T18:00:00|3000-01-01T00:00:00
NP|819|34.28315|-114.23595|318|CA:Copper Basin Dam|2000-11-08T18:00:00|3000-01-01T00:00:00
NP|820|34.14833|-115.12296|0|CA:Iron Mtn Pump Pl|2000-11-09T18:00:00|3000-01-01T00:00:00
NP|931|32.71772|-115.63791|-6|CA:El Centro; ECA12 Meloland|2009-03-26T18:00:00|3000-01-01T00:00:00
NP|949|34.16673|-118.47372|210|CA:LA;Sepulveda Dam|2009-01-22T18:00:00|3000-01-01T00:00:00
NP|951|33.89118|-117.92597|73|CA:Brea Dam|2012-06-05T18:00:00|3000-01-01T00:00:00
NP|952|32.8551|-115.46585|-27|CA:El Centro;ECA5 James Rd|2011-08-19T18:00:00|3000-01-01T00:00:00
NP|955|32.86194|-115.43257|-29|CA:El Centro;ECA4 Anderson Rd|2009-03-26T18:00:00|3000-01-01T00:00:00
NP|969|33.88998|-117.64091|167|CA:Corona;Prado Dam|2009-07-15T18:00:00|3000-01-01T00:00:00
NP|981|34.0587|-118.41313|83|CA:LA;Century City  2049 CPE|1998-06-29T18:00:00|3000-01-01T00:00:00
NP|982|34.05944|-118.41386|84|CA:LA;Century City  2029 CPE|1998-06-29T18:00:00|3000-01-01T00:00:00
NP|ADS2|38.77446|-122.69974|430|CA:Anderson Springs;Town Pool|2009-07-20T18:00:00|3000-01-01T00:00:00
NP|ADSP|38.77421|-122.70561|466|CA:Anderson Springs|2003-04-27T18:00:00|3000-01-01T00:00:00
NP|B01|47.5712|-122.6392|0|WA:Bremerton;Nav Hosp|2003-12-18T18:00:00|2009-06-01T18:00:00
NP|BCS|37.77729|-122.40657|4|CA:SF;Victoria M Draves Park|2011-03-08T18:00:00|3000-01-01T00:00:00
NP|BMA|37.80682|-122.41448|3|CA:San Francisco;Int Longshore|2004-06-01T18:00:00|3000-01-01T00:00:00
NP|BOA|37.7781|-122.39661|3|CA:San Francisco; BofA 4th St|2013-03-01T18:00:00|3000-01-01T00:00:00
NP|CES|37.75111|-122.38728|5|CA:San Francisco;City Electric|2011-12-01T18:00:00|3000-01-01T00:00:00
NP|COB|38.8387|-122.7528|0|CA:Cobb|2009-11-06T18:00:00|3000-01-01T00:00:00
NP|CPS|37.77105|-122.39871|3|CA:San Francisco;Ch Pump Sta|2004-07-01T18:00:00|3000-01-01T00:00:00
NP|DIX|38.37706|-121.842377|16|Maine Praire Water Dst|2012-08-16T00:00:00|3000-01-01T00:00:00
NP|ELK|38.373493|-121.362129|14|Elk Grove|2012-08-27T00:00:00|3000-01-01T00:00:00
NP|EMB|37.79566|-122.39537|-7|CA:SF;Embarcadero Borehole|2011-06-01T18:00:00|3000-01-01T00:00:00
NP|EMR|38.060509|-121.499298|2|Eight Mile Road|2008-09-03T00:00:00|3000-01-01T00:00:00
NP|ENM|37.7841|-122.3975|14|CA:San Francisco;Red Dog Graph|2012-08-21T18:00:00|3000-01-01T00:00:00
NP|FM3|37.8074|-122.428|30|CA:San Francisco;Ft Mason #3|2001-05-01T18:00:00|3000-01-01T00:00:00
NP|LEV|37.80183|-122.40032|-7|CA: SF  Levi Plaza BH|2010-01-01T18:00:00|3000-01-01T00:00:00
NP|MAR|37.80641|-122.42425|5|CA:San Francisco;Maritime Muse|2004-05-01T18:00:00|3000-01-01T00:00:00
NP|MCD|37.98019|-121.473457|15|McDonald Road|2014-11-12T22:41:00|3000-01-01T00:00:00
NP|MOD|37.620201|-121.122284|16|Modesto Volunteer FS|2012-08-07T00:00:00|3000-01-01T00:00:00
NP|PBS|37.77795|-122.38967|4|CA:San Francisco;AT&T Park|2012-08-17T18:00:00|3000-01-01T00:00:00
NP|PDNL|35.9404|-120.4246|517|CA:Parkfield;Donna Lee|2012-04-25T18:00:00|2014-01-22T18:00:00
NP|PEDS|35.8952|-120.4228|498|CA:Parkfield;Eades|2014-01-28T18:00:00|3000-01-01T00:00:00
NP|PFRL|35.9108|-120.4873|549|CA:Parkfield;Froelich|2012-04-28T18:00:00|3000-01-01T00:00:00
NP|PHG|37.75625|-122.39702|90|CA:SF;Potrero Hill Gym|2013-01-15T18:00:00|3000-01-01T00:00:00
NP|PLA|37.798672|-121.46315|-18|Platti Road|2008-08-29T00:00:00|3000-01-01T00:00:00
NP|PVNC|35.9218|-120.5342|793|CA:Parkfield;Vineyard Canyon|2012-03-16T18:00:00|3000-01-01T00:00:00
NP|RH2|37.80224|-122.4217|64|CA:SF;Russian Hill #2|2012-08-16T18:00:00|3000-01-01T00:00:00
NP|SIA|38.050282|-121.736687|0|Sherman Island|2011-11-02T00:00:00|3000-01-01T00:00:00
NP|TEL|37.802|-122.40347|10|CA:SF;Telegraph Hill|1992-05-01T18:00:00|3000-01-01T00:00:00
NP|WSS|37.80365|-122.44288|-23.3|CA:SF;Clair Lilienthal Elem|2009-12-01T18:00:00|3000-01-01T00:00:00
PB|B001|48.04307|-123.13141|237|golbeck01bwa2005, Sequim, WA, USA|2005-06-21T00:00:00|3000-01-01T00:00:00
PB|B003|48.06236|-124.14086|284.7|floequarybwa2005, FloeQuarry, WA, USA|2005-06-21T00:00:00|3000-01-01T00:00:00
PB|B004|48.201925|-124.427006|30|hokofallsbwa2005, Sekiu, WA, USA|2005-06-15T00:00:00|3000-01-01T00:00:00
PB|B005|48.059549|-123.503278|302.7|shoresnw1bwa2005, Port Angeles, WA, USA|2005-07-19T00:00:00|3000-01-01T00:00:00
PB|B006|48.0588|-123.5008|302|shoresne2bwa2005, Port Angeles, WA, USA|2005-07-28T00:00:00|3000-01-01T00:00:00
PB|B007|48.057577|-123.504113|293|shoresso3bwa2005, Shores, WA, USA|2005-07-19T00:00:00|3000-01-01T00:00:00
PB|B009|48.64867|-123.45117|15|pacgeosi1bbc2005, Sidney, BC, CA|2005-09-14T00:00:00|3000-01-01T00:00:00
PB|B010|48.65017|-123.45133|5|pacgeosi2bbc2005, Sidney, BC, CA|2005-09-26T00:00:00|3000-01-01T00:00:00
PB|B011|48.649543|-123.448192|22|pacgeosi3bbc2005, Sidney, BC, CA|2005-09-13T00:00:00|3000-01-01T00:00:00
PB|B012|48.924627|-125.54198|13|ucluelet1bbc2005, Ucluelet, BC, CA|2005-09-21T00:00:00|3000-01-01T00:00:00
PB|B013|47.813|-122.9108|75.3|pnycrk013bwa2007, Quilcene, WA, USA|2007-01-05T00:00:00|3000-01-01T00:00:00
PB|B014|47.5133|-123.8125|64.7|quinlt014bwa2008, Olympic NP, WA, USA|2008-03-04T00:00:00|3000-01-01T00:00:00
PB|B017|46.996|-123.5575|33.9|flinkm017bwa2007, Montesano, WA, USA|2007-07-11T00:00:00|3000-01-01T00:00:00
PB|B018|46.9795|-123.0203|10|delphi018bor2006, Delphi,  OR, USA|2006-01-21T00:00:00|3000-01-01T00:00:00
PB|B019|46.6527|-123.6518|9|waldrf019bwa2008, Raymond, WA, USA|2008-05-12T00:00:00|3000-01-01T00:00:00
PB|B020|46.3827|-123.8445|31.2|wirkla020bwa2008, Naselle, WA, USA|2008-03-30T00:00:00|3000-01-01T00:00:00
PB|B022|45.95461|-123.931048|10|seaside22bor2006, OR, USA|2006-02-03T00:00:00|3000-01-01T00:00:00
PB|B023|46.1112|-123.0787|177.4|cataln023bor2008, Claskanie, OR, USA|2008-05-16T00:00:00|3000-01-01T00:00:00
PB|B024|45.6378|-123.8558|37.7|kuntza024bor2006, Portland, OR, USA|2006-02-22T00:00:00|3000-01-01T00:00:00
PB|B026|45.309351|-123.823049|232|roosbc026bor2007, Portland, OR, USA|2007-02-24T00:00:00|3000-01-01T00:00:00
PB|B027|44.497333|-122.962167|216|lester027bor2007, Albany, OR, USA|2007-04-11T00:00:00|3000-01-01T00:00:00
PB|B028|44.493667|-122.963833|140|lester028bor2007, Albany, OR, USA|2007-03-19T00:00:00|3000-01-01T00:00:00
PB|B030|43.9713|-122.7717|263.6|pattrs030bor2007, Springfield, OR, USA|2007-10-22T00:00:00|3000-01-01T00:00:00
PB|B031|43.6643|-123.3967|71|hergrt031bor2007, Hergert, OR, USA|2007-11-30T00:00:00|3000-01-01T00:00:00
PB|B032|43.668|-123.3923|63.8|hergrt032bor2007, Hergert, OR, USA|2007-12-02T00:00:00|3000-01-01T00:00:00
PB|B033|43.2917|-123.1245|312.1|vanvlk033bor2007, Glide, OR, USA|2007-12-13T00:00:00|3000-01-01T00:00:00
PB|B035|42.503514|-123.383419|370|grants035bor2006, OR, USA|2006-03-19T00:00:00|3000-01-01T00:00:00
PB|B036|42.505833|-123.381667|315.3|grants036bor2007, Grant's Pass, OR, USA|2007-05-08T00:00:00|3000-01-01T00:00:00
PB|B039|41.4667|-122.4847|923.9|cofflt039bcn2007, Weed, CA, USA|2007-10-15T00:00:00|3000-01-01T00:00:00
PB|B040|41.8308|-122.4205|819.5|yorkmn040bcn2007, Montague, CA, USA|2007-10-12T00:00:00|3000-01-01T00:00:00
PB|B045|40.436|-123.9965|29.4|rdcrst045bcn2008, Pepperwood, CA, USA|2008-09-16T00:00:00|3000-01-01T00:00:00
PB|B046|40.32197|-124.2843|44|mattol046scn2008, Petrolia, CA, USA|2008-08-26T00:00:00|3000-01-01T00:00:00
PB|B047|40.25047|-124.17133|80|chapmn047scn2008, Mendocino, CA, USA|2008-09-04T00:00:00|3000-01-01T00:00:00
PB|B049|40.2375|-123.8197|117|mirand049scn2008, Mendocino, CA, USA|2008-11-12T00:00:00|3000-01-01T00:00:00
PB|B054|37.8602|-122.1995|405.6|sibley054bcn2008 , Orinda, CA, USA|2008-08-21T00:00:00|3000-01-01T00:00:00
PB|B057|38.0273|-122.5655|14.4|lucasv057bcn2008, Lucas Valley, CA, USA|2008-06-10T00:00:00|3000-01-01T00:00:00
PB|B058|36.7995|-121.5808|114.2|sjgrad058bcn2007, San Juan Bautista, CA, USA|2007-05-17T00:00:00|3000-01-01T00:00:00
PB|B065|36.743667|-121.474167|643|gabiln065bcn2007, San Juan Bautista, CA, USA|2007-06-21T00:00:00|3000-01-01T00:00:00
PB|B066|36.857533|-121.592167|67|rockrd066bcn2007, San Juan Bautista, CA, USA|2007-06-07T00:00:00|3000-01-01T00:00:00
PB|B067|36.765|-121.5655|126.2|stoney067bcn2007, San Juan Bautista, CA, USA|2007-06-12T00:00:00|3000-01-01T00:00:00
PB|B072|35.831|-120.345|397.7|goldhl072bcn2007, Parkfield, CA, USA|2007-08-27T00:00:00|3000-01-01T00:00:00
PB|B073|35.9467|-120.4717|535.3|varian073bcs2006, Parkfield, CA, USA|2006-10-18T00:00:00|3000-01-01T00:00:00
PB|B075|35.9292|-120.5153|583|flengt075bcs2006, Parkfield, CA, USA|2006-10-13T00:00:00|3000-01-01T00:00:00
PB|B076|35.9398|-120.4248|445|donnal076bcs2006, Parkfield, CA, USA|2006-10-13T00:00:00|3000-01-01T00:00:00
PB|B078|35.8377|-120.3452|386.8|goldhl078bcs2006, Parkfield, CA, USA|2006-10-12T00:00:00|3000-01-01T00:00:00
PB|B079|35.7157|-120.2057|436.6|jackcn079bcs2006, Parkfield, CA, USA|2006-10-13T00:00:00|3000-01-01T00:00:00
PB|B081|33.711167|-116.714167|1467|keenwi081bcs2006, Anza, CA, USA|2006-06-15T00:00:00|3000-01-01T00:00:00
PB|B082|33.598182|-116.596005|1374.8|pathfi082bcs2006, Anza, CA, USA|2006-06-10T00:00:00|3000-01-01T00:00:00
PB|B082A|33.598182|-116.596005|1374.8|pathfi082bcs2006, Anza, CA, USA|2013-03-02T00:00:00|3000-01-01T00:00:00
PB|B084|33.61157|-116.45637|1271|pinyon084bcs2006, Anza, CA, USA|2006-06-18T00:00:00|3000-01-01T00:00:00
PB|B086|33.5575|-116.531|1392|santar086bcs2006, Anza, CA, USA|2006-06-17T00:00:00|3000-01-01T00:00:00
PB|B086A|33.5575|-116.531|1392|santar086bcs2006, Anza, CA, USA|2013-02-13T00:00:00|3000-01-01T00:00:00
PB|B087|33.4955|-116.602667|1139|fordra087bcs2006, Anza, CA, USA|2006-06-17T00:00:00|3000-01-01T00:00:00
PB|B088|33.37495|-116.62052|1403.9|skyoks088bcs2007, Anza, CA, USA|2007-01-27T00:00:00|3000-01-01T00:00:00
PB|B088A|33.37495|-116.62052|1403.9|skyoks088bcs2007, Anza, CA, USA|2013-03-06T00:00:00|3000-01-01T00:00:00
PB|B089|33.59989|-116.59612|1362|pathfi089bcs2006, Anza, CA, USA|2006-08-28T00:00:00|3000-01-01T00:00:00
PB|B093|33.59369|-116.7641|1229.6|trippf093bcs2007, Anza, CA, USA|2007-09-20T00:00:00|3000-01-01T00:00:00
PB|B201|46.3033|-122.2648|990|coldwt201bwa2007, Mt St Helens, WA, USA|2007-09-12T00:00:00|3000-01-01T00:00:00
PB|B202|46.2447|-122.1367|1218.6|windyr202bwa2007, Mt St Helens, WA, USA|2007-07-25T00:00:00|3000-01-01T00:00:00
PB|B203|46.169|-122.333667|814.4|quarry203bwa2007, Mount Saint Helens, WA, USA|2007-07-18T00:00:00|3000-01-01T00:00:00
PB|B204|46.136|-122.169|784.2|marble204bwa2007, Mt St Helens, WA, USA|2007-08-01T00:00:00|3000-01-01T00:00:00
PB|B205|44.7135|-110.6782|2295.9|norris205bwy2008, Yellowstone, WY, USA|2008-07-16T00:00:00|3000-01-01T00:00:00
PB|B206|44.7177|-110.5117|2399.5|canyon206bwy2008, Yellowstone, WY, USA|2008-06-27T00:00:00|3000-01-01T00:00:00
PB|B207|44.619|-110.8485|2182|madisn207bwy2007, Yellowstone, Wy, USA|2007-10-17T00:00:00|3000-01-01T00:00:00
PB|B208|44.5602|-110.4015|2405.8|lakejn208bwy2007, Yellowstone, Wy, USA|2007-10-31T00:00:00|3000-01-01T00:00:00
